# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2015-01-01T00:00:00.0
# Date end (ISO 8601): 2025-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-03-18T12:00:00.0/2024-03-18T13:00:00.0;893.9175;723.3323;576.9231;146.4091;887.6628;272.8378;53.2378;219.6000;84.5444;1.0000
2024-03-18T13:00:00.0/2024-03-18T14:00:00.0;798.9908;641.4534;529.7476;111.7058;911.9064;311.0895;151.7952;159.2943;249.0618;1.0000
2024-03-18T14:00:00.0/2024-03-18T15:00:00.0;648.8539;511.1827;435.9409;75.2418;923.9822;82.0125;3.2276;78.7849;7.8944;1.0000
2024-03-18T15:00:00.0/2024-03-18T16:00:00.0;453.7672;341.1316;290.1119;51.0197;874.4099;205.9157;158.5139;47.4019;441.0525;1.0000
2024-03-18T16:00:00.0/2024-03-18T17:00:00.0;227.0547;149.2594;115.6223;33.6371;671.5526;63.5548;30.7274;32.8274;255.5637;0.9083
2024-03-18T17:00:00.0/2024-03-18T18:00:00.0;23.3298;10.5708;5.9497;4.6210;108.4403;10.5708;5.9497;4.6210;108.4403;0.7750
2024-03-18T18:00:00.0/2024-03-18T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-18T19:00:00.0/2024-03-18T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-18T20:00:00.0/2024-03-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-18T21:00:00.0/2024-03-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-18T22:00:00.0/2024-03-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-18T23:00:00.0/2024-03-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T00:00:00.0/2024-03-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T01:00:00.0/2024-03-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T02:00:00.0/2024-03-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T03:00:00.0/2024-03-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T04:00:00.0/2024-03-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T05:00:00.0/2024-03-19T06:00:00.0;30.9880;14.9105;8.4538;6.4566;136.7279;14.9105;8.4538;6.4566;136.7279;0.8417
2024-03-19T06:00:00.0/2024-03-19T07:00:00.0;243.3298;165.7991;128.3566;37.4425;699.3806;165.7991;128.3566;37.4425;699.3806;1.0000
2024-03-19T07:00:00.0/2024-03-19T08:00:00.0;469.2600;362.5276;308.2031;54.3245;898.2247;362.5276;308.2031;54.3245;898.2247;1.0000
2024-03-19T08:00:00.0/2024-03-19T09:00:00.0;662.8050;538.6400;475.2104;63.4297;984.1449;538.6400;475.2104;63.4297;984.1449;1.0000
2024-03-19T09:00:00.0/2024-03-19T10:00:00.0;810.7882;673.6340;601.6479;71.9861;1019.7139;673.6340;601.6479;71.9861;1019.7139;1.0000
2024-03-19T10:00:00.0/2024-03-19T11:00:00.0;903.1398;756.4550;674.6909;81.7641;1026.7443;756.4550;674.6909;81.7641;1026.7443;1.0000
2024-03-19T11:00:00.0/2024-03-19T12:00:00.0;933.5837;782.1945;693.1653;89.0292;1020.4363;782.1945;693.1653;89.0292;1020.4363;1.0000
2024-03-19T12:00:00.0/2024-03-19T13:00:00.0;900.0661;749.1108;658.2358;90.8750;1004.9680;749.1108;658.2358;90.8750;1004.9680;1.0000
2024-03-19T13:00:00.0/2024-03-19T14:00:00.0;804.8953;659.7452;572.7552;86.9900;977.4500;659.7452;572.7552;86.9900;977.4500;1.0000
2024-03-19T14:00:00.0/2024-03-19T15:00:00.0;654.5840;520.4977;441.2191;79.2787;924.7482;520.4977;441.2191;79.2787;924.7482;1.0000
2024-03-19T15:00:00.0/2024-03-19T16:00:00.0;459.4043;343.7137;277.9704;65.7433;826.2827;343.7137;277.9704;65.7433;826.2827;1.0000
2024-03-19T16:00:00.0/2024-03-19T17:00:00.0;232.6869;149.9417;107.4505;42.4912;605.1254;149.9417;107.4505;42.4912;605.1254;0.9083
2024-03-19T17:00:00.0/2024-03-19T18:00:00.0;25.8620;11.1968;5.2375;5.9593;91.4994;11.1968;5.2375;5.9593;91.4994;0.7667
2024-03-19T18:00:00.0/2024-03-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T19:00:00.0/2024-03-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T20:00:00.0/2024-03-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T21:00:00.0/2024-03-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T22:00:00.0/2024-03-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-19T23:00:00.0/2024-03-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T00:00:00.0/2024-03-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T01:00:00.0/2024-03-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T02:00:00.0/2024-03-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T03:00:00.0/2024-03-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T04:00:00.0/2024-03-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T05:00:00.0/2024-03-20T06:00:00.0;35.1778;17.3601;10.2044;7.1557;156.8424;17.3601;10.2044;7.1557;156.8424;0.8250
2024-03-20T06:00:00.0/2024-03-20T07:00:00.0;251.2734;172.6283;134.9308;37.6976;713.9727;172.6283;134.9308;37.6976;713.9727;1.0000
2024-03-20T07:00:00.0/2024-03-20T08:00:00.0;476.9583;369.9000;315.8784;54.0216;905.4604;369.9000;315.8784;54.0216;905.4604;1.0000
2024-03-20T08:00:00.0/2024-03-20T09:00:00.0;670.2032;546.3674;483.4386;62.9288;989.6252;546.3674;483.4386;62.9288;989.6252;1.0000
2024-03-20T09:00:00.0/2024-03-20T10:00:00.0;817.8522;681.9214;610.3784;71.5430;1025.0056;681.9214;610.3784;71.5430;1025.0056;1.0000
2024-03-20T10:00:00.0/2024-03-20T11:00:00.0;909.8585;765.3927;683.8249;81.5678;1032.3857;765.3927;683.8249;81.5678;1032.3857;1.0000
2024-03-20T11:00:00.0/2024-03-20T12:00:00.0;939.9695;791.4166;702.3687;89.0479;1026.3901;791.4166;702.3687;89.0479;1026.3901;1.0000
2024-03-20T12:00:00.0/2024-03-20T13:00:00.0;906.1547;758.2330;666.9233;91.3097;1010.8256;758.2330;666.9233;91.3097;1010.8256;1.0000
2024-03-20T13:00:00.0/2024-03-20T14:00:00.0;810.7426;668.3619;580.3500;88.0119;982.7217;668.3619;580.3500;88.0119;982.7217;1.0000
2024-03-20T14:00:00.0/2024-03-20T15:00:00.0;660.2626;528.4655;447.6932;80.7722;929.7483;528.4655;447.6932;80.7722;929.7483;1.0000
2024-03-20T15:00:00.0/2024-03-20T16:00:00.0;464.9987;350.8113;283.5483;67.2629;832.4686;350.8113;283.5483;67.2629;832.4686;1.0000
2024-03-20T16:00:00.0/2024-03-20T17:00:00.0;238.2874;155.6599;111.8690;43.7909;616.8571;155.6599;111.8690;43.7909;616.8571;0.9083
2024-03-20T17:00:00.0/2024-03-20T18:00:00.0;28.5055;12.7072;6.1011;6.6062;101.5553;12.7072;6.1011;6.6062;101.5553;0.7583
2024-03-20T18:00:00.0/2024-03-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T19:00:00.0/2024-03-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T20:00:00.0/2024-03-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T21:00:00.0/2024-03-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T22:00:00.0/2024-03-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-20T23:00:00.0/2024-03-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T00:00:00.0/2024-03-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T01:00:00.0/2024-03-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T02:00:00.0/2024-03-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T03:00:00.0/2024-03-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T04:00:00.0/2024-03-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T05:00:00.0/2024-03-21T06:00:00.0;39.6310;15.5258;4.5209;11.0049;62.6272;11.0238;0.0224;11.0014;0.2306;0.8083
2024-03-21T06:00:00.0/2024-03-21T07:00:00.0;259.1994;154.2619;87.5981;66.6639;437.7180;74.6246;7.4020;67.2226;33.1216;1.0000
2024-03-21T07:00:00.0/2024-03-21T08:00:00.0;484.6263;346.0342;244.3617;101.6725;686.0684;212.0924;129.9303;82.1621;359.3069;1.0000
2024-03-21T08:00:00.0/2024-03-21T09:00:00.0;677.5599;521.4759;402.8119;118.6640;814.2182;134.2533;3.7547;130.4986;7.7160;1.0000
2024-03-21T09:00:00.0/2024-03-21T10:00:00.0;824.8654;656.6532;523.6309;133.0223;871.2293;153.3183;0.0055;153.3129;0.0089;1.0000
2024-03-21T10:00:00.0/2024-03-21T11:00:00.0;916.5196;740.1632;590.5048;149.6585;884.5101;143.7934;0.0283;143.7652;0.0417;1.0000
2024-03-21T11:00:00.0/2024-03-21T12:00:00.0;946.2943;766.6071;605.5687;161.0383;878.5274;180.6268;0.0882;180.5386;0.1282;1.0000
2024-03-21T12:00:00.0/2024-03-21T13:00:00.0;912.1819;735.5568;577.9147;157.6422;869.7234;237.6396;0.3343;237.3054;0.5028;1.0000
2024-03-21T13:00:00.0/2024-03-21T14:00:00.0;816.5316;649.5139;509.4922;140.0217;856.2559;86.7542;0.0110;86.7432;0.0175;1.0000
2024-03-21T14:00:00.0/2024-03-21T15:00:00.0;665.8892;513.6078;396.4771;117.1308;816.0614;141.1632;0.2444;140.9187;0.4981;1.0000
2024-03-21T15:00:00.0/2024-03-21T16:00:00.0;470.5499;339.7570;249.8431;89.9139;723.7667;85.9732;0.0031;85.9701;0.0077;1.0000
2024-03-21T16:00:00.0/2024-03-21T17:00:00.0;243.8556;149.7225;95.4238;54.2987;511.2419;28.9828;0.0000;28.9828;0.0000;0.9083
2024-03-21T17:00:00.0/2024-03-21T18:00:00.0;31.3141;12.8469;5.0106;7.8363;79.6689;4.3601;0.0000;4.3601;0.0000;0.7417
2024-03-21T18:00:00.0/2024-03-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T19:00:00.0/2024-03-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T20:00:00.0/2024-03-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T21:00:00.0/2024-03-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T22:00:00.0/2024-03-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-21T23:00:00.0/2024-03-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T00:00:00.0/2024-03-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T01:00:00.0/2024-03-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T02:00:00.0/2024-03-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T03:00:00.0/2024-03-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T04:00:00.0/2024-03-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T05:00:00.0/2024-03-22T06:00:00.0;44.3456;21.9362;12.8144;9.1219;176.9570;21.9362;12.8144;9.1219;176.9570;0.7917
2024-03-22T06:00:00.0/2024-03-22T07:00:00.0;267.1040;182.2058;141.7593;40.4465;707.1268;182.2058;141.7593;40.4465;707.1268;1.0000
2024-03-22T07:00:00.0/2024-03-22T08:00:00.0;492.2607;378.0487;321.6682;56.3805;892.5269;378.0487;321.6682;56.3805;892.5269;1.0000
2024-03-22T08:00:00.0/2024-03-22T09:00:00.0;684.8719;552.6426;487.8764;64.7662;976.2405;552.6426;487.8764;64.7662;976.2405;1.0000
2024-03-22T09:00:00.0/2024-03-22T10:00:00.0;831.8251;685.6774;610.8773;74.8000;1007.5828;685.6774;610.8773;74.8000;1007.5828;1.0000
2024-03-22T10:00:00.0/2024-03-22T11:00:00.0;923.1210;766.3220;678.0829;88.2390;1007.9174;766.3220;678.0829;88.2390;1007.9174;1.0000
2024-03-22T11:00:00.0/2024-03-22T12:00:00.0;952.5563;790.3074;690.9874;99.3199;995.3002;790.3074;690.9874;99.3199;995.3002;1.0000
2024-03-22T12:00:00.0/2024-03-22T13:00:00.0;918.1465;756.6053;653.6754;102.9299;976.7150;756.6053;653.6754;102.9299;976.7150;1.0000
2024-03-22T13:00:00.0/2024-03-22T14:00:00.0;822.2615;667.5693;569.0768;98.4925;949.0597;667.5693;569.0768;98.4925;949.0597;1.0000
2024-03-22T14:00:00.0/2024-03-22T15:00:00.0;671.4633;528.9026;439.1469;89.7557;895.7386;528.9026;439.1469;89.7557;895.7386;1.0000
2024-03-22T15:00:00.0/2024-03-22T16:00:00.0;476.0577;352.9356;279.1311;73.8045;799.6158;352.9356;279.1311;73.8045;799.6158;1.0000
2024-03-22T16:00:00.0/2024-03-22T17:00:00.0;249.3915;160.0364;112.4512;47.5852;593.5433;160.0364;112.4512;47.5852;593.5433;0.9083
2024-03-22T17:00:00.0/2024-03-22T18:00:00.0;34.2027;15.1132;7.1201;7.9931;109.4464;15.1132;7.1201;7.9931;109.4464;0.7333
2024-03-22T18:00:00.0/2024-03-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T19:00:00.0/2024-03-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T20:00:00.0/2024-03-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T21:00:00.0/2024-03-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T22:00:00.0/2024-03-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-22T23:00:00.0/2024-03-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T00:00:00.0/2024-03-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T01:00:00.0/2024-03-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T02:00:00.0/2024-03-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T03:00:00.0/2024-03-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T04:00:00.0/2024-03-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T05:00:00.0/2024-03-23T06:00:00.0;49.3189;21.7245;9.0429;12.6816;115.6679;21.7245;9.0429;12.6816;115.6679;0.7750
2024-03-23T06:00:00.0/2024-03-23T07:00:00.0;274.9837;171.4506;106.3336;65.1170;512.5994;171.4506;106.3336;65.1170;512.5994;1.0000
2024-03-23T07:00:00.0/2024-03-23T08:00:00.0;499.8581;358.3779;247.7219;110.6560;676.0090;355.1939;245.0487;110.1452;669.8811;1.0000
2024-03-23T08:00:00.0/2024-03-23T09:00:00.0;692.1364;527.7593;376.8318;150.9275;745.7667;115.1503;22.1649;92.9854;49.4662;1.0000
2024-03-23T09:00:00.0/2024-03-23T10:00:00.0;838.7286;661.4506;480.6044;180.8462;785.3458;172.6518;0.0096;172.6422;0.0157;1.0000
2024-03-23T10:00:00.0/2024-03-23T11:00:00.0;929.6606;746.6669;549.7083;196.9587;810.7955;89.8035;0.0005;89.8030;0.0007;1.0000
2024-03-23T11:00:00.0/2024-03-23T12:00:00.0;958.7538;773.7104;568.2736;205.4369;812.7947;116.0398;0.0002;116.0396;0.0003;1.0000
2024-03-23T12:00:00.0/2024-03-23T13:00:00.0;924.0474;745.7680;558.8942;186.8738;829.6599;153.4570;0.0015;153.4556;0.0021;1.0000
2024-03-23T13:00:00.0/2024-03-23T14:00:00.0;827.9316;666.6446;525.8547;140.7899;871.4050;81.2054;0.0000;81.2054;0.0000;1.0000
2024-03-23T14:00:00.0/2024-03-23T15:00:00.0;676.9843;539.1083;447.4797;91.6286;907.0791;137.1934;0.1109;137.0826;0.2522;1.0000
2024-03-23T15:00:00.0/2024-03-23T16:00:00.0;481.5218;368.3573;307.0851;61.2722;869.8431;246.2928;97.8965;148.3963;286.7687;1.0000
2024-03-23T16:00:00.0/2024-03-23T17:00:00.0;254.8948;171.1499;128.7500;42.3999;668.3252;100.1276;44.0548;56.0727;183.8519;0.9083
2024-03-23T17:00:00.0/2024-03-23T18:00:00.0;37.2379;17.5500;9.4728;8.0772;140.6167;6.3211;0.0000;6.3211;0.0000;0.7167
2024-03-23T18:00:00.0/2024-03-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T19:00:00.0/2024-03-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T20:00:00.0/2024-03-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T21:00:00.0/2024-03-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T22:00:00.0/2024-03-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-23T23:00:00.0/2024-03-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T00:00:00.0/2024-03-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T01:00:00.0/2024-03-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T02:00:00.0/2024-03-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T03:00:00.0/2024-03-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T04:00:00.0/2024-03-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T05:00:00.0/2024-03-24T06:00:00.0;54.5144;29.0552;18.5373;10.5179;235.5663;7.5829;0.0000;7.5829;0.0000;0.8917
2024-03-24T06:00:00.0/2024-03-24T07:00:00.0;282.8349;200.4898;160.2837;40.2062;759.2819;28.0297;0.0000;28.0297;0.0000;1.0000
2024-03-24T07:00:00.0/2024-03-24T08:00:00.0;507.4152;399.2159;342.9245;56.2915;922.7707;94.4079;0.0001;94.4078;0.0003;1.0000
2024-03-24T08:00:00.0/2024-03-24T09:00:00.0;699.3502;575.5984;509.2585;66.3399;997.0020;119.3562;0.0002;119.3560;0.0005;1.0000
2024-03-24T09:00:00.0/2024-03-24T10:00:00.0;845.5737;710.6515;632.0325;78.6190;1024.3894;147.4749;0.0003;147.4746;0.0005;1.0000
2024-03-24T10:00:00.0/2024-03-24T11:00:00.0;936.1364;793.4903;699.3080;94.1823;1023.8634;187.3829;0.0835;187.2994;0.1207;1.0000
2024-03-24T11:00:00.0/2024-03-24T12:00:00.0;964.8854;818.5663;711.2490;107.3173;1010.2539;186.5134;0.0659;186.4474;0.0937;1.0000
2024-03-24T12:00:00.0/2024-03-24T13:00:00.0;929.8834;784.6407;674.9620;109.6787;994.7136;213.1516;0.1628;212.9888;0.2378;1.0000
2024-03-24T13:00:00.0/2024-03-24T14:00:00.0;833.5410;694.2629;593.0934;101.1694;974.7539;164.3271;0.2001;164.1270;0.3146;1.0000
2024-03-24T14:00:00.0/2024-03-24T15:00:00.0;682.4518;553.4178;464.4858;88.9320;931.4551;114.5205;0.3789;114.1416;0.8617;1.0000
2024-03-24T15:00:00.0/2024-03-24T16:00:00.0;486.9420;373.4391;300.1222;73.3169;839.7912;269.2725;100.1018;169.1707;276.4403;1.0000
2024-03-24T16:00:00.0/2024-03-24T17:00:00.0;260.3654;174.0376;124.3582;49.6794;630.3941;31.2656;0.4542;30.8114;1.7119;0.9083
2024-03-24T17:00:00.0/2024-03-24T18:00:00.0;40.3669;18.7648;9.2020;9.5628;131.4893;2.7451;0.0000;2.7451;0.0000;0.7083
2024-03-24T18:00:00.0/2024-03-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T19:00:00.0/2024-03-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T20:00:00.0/2024-03-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T21:00:00.0/2024-03-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T22:00:00.0/2024-03-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-24T23:00:00.0/2024-03-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-25T00:00:00.0/2024-03-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-25T01:00:00.0/2024-03-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-03-25T02:00:00.0/2024-03-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
